disp_id,client_id,account_id,type,birth_number,client_district_id,client_district_name,client_district_region,client_district_no. of inhabitants,client_district_no. of municipalities with inhabitants < 499,client_district_no. of municipalities with inhabitants 500-1999,client_district_no. of municipalities with inhabitants 2000-9999,client_district_no. of municipalities with inhabitants >10000,client_district_no. of cities,client_district_ratio of urban inhabitants,client_district_average salary,client_district_unemploymant rate '95,client_district_unemploymant rate '96,client_district_no. of enterpreneurs per 1000 inhabitants,client_district_no. of commited crimes '95,client_district_no. of commited crimes '96,district_id,frequency,date
2353,2353,1937,OWNER,295917,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,36,monthly issuance,930518
2444,2444,2012,OWNER,340826,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960408
2584,2584,2137,OWNER,446215,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,issuance after transaction,930817
2799,2799,2313,OWNER,616202,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,26,weekly issuance,930413
2979,2979,2468,OWNER,616222,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960713
3041,3041,2519,OWNER,275424,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,930115
3104,3104,2573,OWNER,825104,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960716
3395,3395,2811,OWNER,621228,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960102
3435,3435,2842,OWNER,455527,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,14,monthly issuance,931229
3521,3521,2914,OWNER,640720,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960908
3843,3843,3178,OWNER,425421,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960427
3870,3870,3201,OWNER,715808,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,940417
3871,3871,3201,DISPONENT,790325,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,940417
3969,3969,3278,OWNER,515219,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960102
4009,4009,3316,OWNER,660629,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,28,monthly issuance,930506
4010,4010,3317,OWNER,485617,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,951004
4048,4048,3347,OWNER,231124,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960819
4049,4049,3348,OWNER,450913,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,941208
4102,4102,3393,OWNER,695815,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,961222
4103,4103,3393,DISPONENT,650519,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,961222
4163,4163,3442,OWNER,510607,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960116
4293,4293,3558,OWNER,596216,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,930523
4294,4294,3558,DISPONENT,560622,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,930523
4388,4388,3639,OWNER,365916,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,970108
4415,4415,3662,OWNER,770709,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,970526
4653,4653,3860,OWNER,466218,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,941011
5393,5393,4471,OWNER,551203,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,weekly issuance,970609
5531,5531,4589,OWNER,790515,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,950522
5606,5606,4650,OWNER,800806,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,951015
6363,6363,5267,OWNER,736020,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960112
6469,6469,5358,OWNER,530316,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,950518
7815,7815,6473,OWNER,465119,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,12,monthly issuance,930126
8968,9276,7487,OWNER,461106,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,951001
9837,10145,8212,OWNER,655725,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,52,issuance after transaction,930821
11447,11755,9549,OWNER,455716,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,970117
12068,12376,10063,OWNER,590217,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,weekly issuance,961013
65,65,56,OWNER,435527,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,940516
287,287,237,OWNER,800909,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,940325
378,378,311,OWNER,780515,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,970808
379,379,311,DISPONENT,836013,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,970808
429,429,351,OWNER,815120,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,970217
675,675,562,OWNER,751112,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,930225
708,708,590,OWNER,776127,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960224
1206,1206,1002,OWNER,570621,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960917
1392,1392,1158,OWNER,320206,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,940403
1393,1393,1158,DISPONENT,345501,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,940403
1448,1448,1199,OWNER,576009,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,970318
1567,1567,1296,OWNER,300419,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,961202
1568,1568,1296,DISPONENT,275629,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,961202
1613,1613,1332,OWNER,610115,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,59,monthly issuance,930325
1703,1703,1406,OWNER,180111,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,940304
1704,1704,1406,DISPONENT,146003,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,940304
1744,1744,1437,OWNER,696228,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,950113
1749,1749,1441,OWNER,286117,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,941025
1820,1820,1501,OWNER,286120,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960811
1852,1852,1528,OWNER,620905,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960608
1862,1862,1536,OWNER,776009,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,41,weekly issuance,930122
1989,1989,1641,OWNER,395113,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960422
1990,1990,1641,DISPONENT,431125,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960422
1995,1995,1645,OWNER,415410,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,961016
2194,2194,1810,OWNER,615822,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,950903
2255,2255,1859,OWNER,235824,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960202
2616,2616,2162,OWNER,700707,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,971121
2617,2617,2162,DISPONENT,625626,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,971121
2743,2743,2266,OWNER,396004,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960719
2744,2744,2266,DISPONENT,430222,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960719
2822,2822,2334,OWNER,581019,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960319
3077,3077,2549,OWNER,345224,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,74,monthly issuance,931112
3078,3078,2549,DISPONENT,320131,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,74,monthly issuance,931112
3119,3119,2584,OWNER,365126,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,930708
3229,3229,2674,OWNER,790418,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,951010
3534,3534,2926,OWNER,715321,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,930114
3835,3835,3171,OWNER,315512,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,61,monthly issuance,930928
3840,3840,3175,OWNER,335612,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,961008
4299,4299,3562,OWNER,775915,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960719
4362,4362,3616,OWNER,430916,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,971215
4363,4363,3616,DISPONENT,515701,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,971215
4414,4414,3661,OWNER,330619,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960111
4451,4451,3691,OWNER,276019,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,930219
4622,4622,3835,OWNER,725525,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,930316
4659,4659,3865,OWNER,595414,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,950209
4689,4689,3890,OWNER,630426,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960210
4758,4758,3945,OWNER,735109,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,951107
4759,4759,3945,DISPONENT,800221,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,951107
4968,4968,4127,OWNER,380526,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960503
5107,5107,4237,OWNER,476006,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,18,monthly issuance,931129
5108,5108,4237,DISPONENT,440522,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,18,monthly issuance,931129
5111,5111,4240,OWNER,591212,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,930208
5433,5433,4503,OWNER,750924,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,950103
5965,5965,4937,OWNER,510410,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,12,monthly issuance,930220
7195,7195,5952,OWNER,620911,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,930907
7796,7796,6461,OWNER,755927,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960717
7797,7797,6461,DISPONENT,700730,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,960717
9238,9546,7713,OWNER,556102,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,weekly issuance,960525
9851,10159,8225,OWNER,380106,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,961207
13038,13346,10857,OWNER,560415,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,961002
13604,13912,11317,OWNER,751120,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,monthly issuance,970711
67,67,58,OWNER,326111,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,960823
152,152,127,OWNER,456202,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,940202
199,199,165,OWNER,230621,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,25,monthly issuance,930601
200,200,165,DISPONENT,285113,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,25,monthly issuance,930601
202,202,167,OWNER,766121,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,weekly issuance,960226
332,332,275,OWNER,780725,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,960102
530,530,440,OWNER,575927,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,961222
556,556,462,OWNER,460708,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,931110
694,694,577,OWNER,360228,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,940920
720,720,601,OWNER,540906,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,930804
759,759,632,OWNER,550520,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,960514
1174,1174,974,OWNER,705313,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,940225
1267,1267,1055,OWNER,545211,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,961212
1268,1268,1055,DISPONENT,490330,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,961212
1383,1383,1150,OWNER,821005,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,971008
1406,1406,1168,OWNER,486112,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,941103
1407,1407,1168,DISPONENT,410804,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,941103
1438,1438,1192,OWNER,636025,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,960502
1439,1439,1193,OWNER,740910,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,940105
1443,1443,1196,OWNER,350125,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,960116
1444,1444,1196,DISPONENT,425714,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,960116
1453,1453,1204,OWNER,665329,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,931203
1523,1523,1262,OWNER,315830,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,970119
1680,1680,1388,OWNER,755328,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,940502
1768,1768,1458,OWNER,510427,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,940103
1861,1861,1535,OWNER,570715,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,46,monthly issuance,930320
2519,2519,2077,OWNER,705806,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,950104
2532,2532,2089,OWNER,370509,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,weekly issuance,970305
2566,2566,2122,OWNER,635325,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,68,monthly issuance,930108
2574,2574,2128,OWNER,325422,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,22,monthly issuance,931210
2719,2719,2245,OWNER,646030,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,930330
2762,2762,2282,OWNER,535423,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,weekly issuance,930917
2779,2779,2296,OWNER,480504,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,971105
2780,2780,2296,DISPONENT,475116,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,971105
2870,2870,2375,OWNER,591128,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,940516
3282,3282,2718,OWNER,810902,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,950205
3500,3500,2896,OWNER,600607,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,930330
3585,3585,2969,OWNER,686002,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,950526
3855,3855,3189,OWNER,390320,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,951129
3880,3880,3208,OWNER,615824,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,970804
3894,3894,3220,OWNER,410121,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,930814
3895,3895,3220,DISPONENT,455503,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,930814
3904,3904,3228,OWNER,395115,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,961030
3905,3905,3228,DISPONENT,350805,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,961030
3990,3990,3298,OWNER,730203,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,930804
4091,4091,3383,OWNER,825907,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,970928
4542,4542,3766,OWNER,540206,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,issuance after transaction,961018
5224,5224,4337,OWNER,490724,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,931116
7366,7366,6097,OWNER,735412,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,970615
8923,9231,7449,OWNER,725924,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,1,monthly issuance,931124
9782,10090,8169,OWNER,805314,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,951128
10042,10350,8377,OWNER,615914,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,931120
10043,10351,8377,DISPONENT,581110,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,931120
11029,11337,9208,OWNER,690403,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,monthly issuance,970524
70,70,61,OWNER,251222,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,931211
71,71,61,DISPONENT,275206,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,931211
164,164,137,OWNER,625404,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,960719
192,192,159,OWNER,710228,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,970211
236,236,195,OWNER,610901,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,970227
237,237,195,DISPONENT,695222,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,970227
241,241,199,OWNER,590123,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,961026
272,272,226,OWNER,446025,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,970223
434,434,356,OWNER,435130,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,960312
457,457,377,OWNER,500926,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,940819
496,496,411,OWNER,515521,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,930205
581,581,483,OWNER,495204,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,970715
617,617,514,OWNER,740314,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,960330
631,631,525,OWNER,565322,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,960320
648,648,538,OWNER,355928,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,940607
676,676,563,OWNER,530207,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,53,monthly issuance,930727
689,689,574,OWNER,640802,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,930730
750,750,624,OWNER,565929,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,monthly issuance,931011
